Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
0,0,0.00079289015,1.1115318e-06,-0.0010627029,0.00043409722,30.408461897633867,5,56.20963308822143,30.408461897633867,11.298113353120389,20.665126095264412,23.013334254581675,0.060816923795267715,0.021782421113959883,0.5846088936211596,5,2500,500,500.0,500,0.0,0.9992962,-0.0012887998,-0.9998798,0.6257565,32.1626594836303,7,66.48650628297392,32.1626594836303,5.90709152750888,21.12791623959887,29.588054123436187,0.09005544655416484,-0.3277613897082924,0.8597613476572108,17,5800,500,357.14285714285717,116,159.90392523675726,5800,0.009605057000044326,150.52396622400033,99.52040688,44.09355813499997,0.007093920999977854,6.888794498000266,0.004479225000068254,153.8127884880024,2.850800001397147e-05,1.0,-0.0,-6.4686804,-8.083178,-9.850678,0.7813847,-8.083466,9.242404,8.002932,6.619208,0.66089064,0.0015685167,0.0001991621,-0.0011803872,0.0006123367,0.0030789531,0.0016695128,0.00058699184,0.00050060597,64.48045,64.45697,1000,0.0008029249,1.3924503e-05,-0.0011159873,0.0004172804,0.0013533015,0.00033837705,-0.0006538979,0.00061773957,1.0013542,1.0003387,0.9993463,0.0006179257
1,1,0.036425684,-0.00527779,-0.034026783,0.023122286,36.759052249612694,5,60.44684177801413,36.759052249612694,15.022774160927447,15.310377295450243,9.930050370282268,0.07351810449922544,0.02709872363606137,0.20145554261052181,10,5000,500,500.0,500,0.0,0.99932915,-0.003373846,-0.9982242,0.59156346,18.188190645267472,7,47.68230044021312,18.188190645267472,1.3936138984839204,16.069960789899206,9.907353630452342,0.05092693380674893,-0.3277613897082924,0.19887848789262275,24,8300,500,357.14285714285717,52,190.04918804759734,8300,0.009284548999971776,91.88442987899953,42.861766155000055,42.63721790799991,0.007119725000052313,6.365150408999625,0.003858611999930872,245.96473136200143,3.252099998007907e-05,0.7407384514808655,-6.0684309005737305,-7.4948025,-8.220846,-9.181372,0.33654478,-34.63939,30.9508,28.696175,26.978552,0.5830074,29.38945,28.523598,26.448452,0.59561116,29.398775,28.543442,26.562872,0.58424306,0.15165475,0.1448267,2000,0.036722817,-0.005207618,-0.035653893,0.022941591,-0.098035865,-0.13115425,-0.1575431,0.010329298,0.9066164,0.8771293,0.85424,0.0090853
2,2,0.01802617,-0.0142632155,-0.100026645,0.02833269,39.50894399034955,5,96.35821961458365,39.50894399034955,14.423493724350347,30.35886457832,34.53691564664284,0.07901788798069913,0.025009737982472427,0.6902595183700694,15,7500,500,500.0,500,0.0,0.99828935,-0.0038695484,-0.99820757,0.589883,18.526508350375583,6,32.98065296872367,18.526508350375583,2.139151634334033,10.754069840003067,8.25575464948264,0.04446362004090139,-0.3277613897082924,0.1653101742287126,30,10800,500,416.6666666666667,79,153.73967896704121,10800,0.009404453000001922,91.47975480900266,42.67673301000002,42.36336528000004,0.007078311999975995,6.419277551002551,0.00386694400003762,337.71364964900636,2.925900002992421e-05,0.548751950263977,-12.138143539428711,-7.2109184,-8.226576,-9.910664,0.45782545,-54.26814,51.319702,49.842194,47.736977,0.7366367,51.22101,49.75801,47.463554,0.8087077,51.175964,49.754135,47.437088,0.7961487,0.11095632,0.109967336,3000,0.027902933,-0.014456551,-0.10804258,0.029293235,-0.109460466,-0.13253243,-0.14981592,0.008426303,0.8963176,0.8759057,0.8608664,0.007397676
3,3,0.075314075,-0.019730933,-0.20066588,0.0658991,18.01528229441816,5,35.40646341967883,18.01528229441816,8.667300152476452,10.442518934741681,0.10415746377662298,0.03603056458883632,0.009236026401159343,0.02381160767306247,20,10000,500,500.0,500,0.0,0.9973803,-0.0163574,-0.9978549,0.58713216,36.28186458551993,6,68.415855021559,36.28186458551993,13.957434951215737,22.122181441588825,34.47360184051181,0.08707647500524783,-0.3277613897082924,0.895270869352903,36,13300,500,416.6666666666667,54,163.38366571423907,13300,0.009395279000045775,88.5218758779929,40.259436769000104,41.89616200899991,0.007048695000094085,6.345922883992898,0.0038813379999282915,426.5056591769993,2.8903999918838963e-05,0.4066106975078583,-18.237255096435547,-7.0900297,-8.265887,-11.482985,0.62408245,-68.61411,67.565865,64.99446,57.986603,1.380841,68.10532,65.31502,57.803226,1.491245,68.106964,65.34624,57.852505,1.4925363,0.17566468,0.19295186,4000,0.08963748,-0.018753098,-0.21953584,0.06616219,-0.090998,-0.13262963,-0.15518594,0.0118664885,0.91301954,0.87585133,0.85625595,0.0104515385
4,4,0.10266728,-0.012183361,-0.23301278,0.059115928,29.175353053499105,5,48.47733953661405,29.175353053499105,18.218230267610863,11.044118328671937,35.93542269164038,0.07178974668675962,-0.3277613897082924,0.8257251045523845,25,12032,500,406.4,32,187.19999999999996,0.9997197,-0.007073123,-0.9990693,0.5916235,32.12235004067255,5,65.09697432804059,32.12235004067255,18.758441708866975,16.73746431648061,39.38572240425067,0.06424470008134511,0.028771377893837168,0.7872956369779901,41,15800,500,500.0,500,0.0,15800,0.009439595999992889,90.56962773799887,42.78991757599988,41.44947015600019,0.00649854200014488,6.310407193998799,0.003865717999815388,517.3464030679985,2.8956000051039155e-05,0.3013478219509125,-24.15392303466797,-6.2082996,-8.1368265,-10.029329,0.5998922,-77.409004,79.48707,74.91531,68.55199,1.7545134,80.09071,74.97356,70.12138,1.7675712,80.07324,74.95021,69.96143,1.754208,0.11228585,0.113703,5000,0.29343095,-0.011741835,-0.29207838,0.08794286,-0.059684295,-0.11319261,-0.18257603,0.019433668,0.9420619,0.89314747,0.8331213,0.017390762
5,5,0.18767966,-0.033374637,-0.5221739,0.17153929,33.437952874205294,5,79.09286378144714,33.437952874205294,13.89016785836475,23.52905540472308,41.08989670645651,0.06687590574841067,0.022064546544004617,0.8209370042912947,30,14532,500,500.0,500,0.0,0.99857354,-0.02200611,-0.9991771,0.6017208,49.34872738079665,5,88.17581016736692,49.34872738079665,15.681067857404345,27.782162452321714,47.6652188934222,0.09869745476159326,0.023760096895042892,1.299743376730394,46,18300,500,500.0,500,0.0,18300,0.009624784999914482,88.80378546700445,39.87277399300001,42.285845526,0.007087597000008827,6.624428814004432,0.003994483000042237,606.4368320819982,3.0269000035332283e-05,0.22348199784755707,-29.8851318359375,-5.654867,-7.944371,-10.023491,0.819645,-82.13066,84.9658,80.41015,-0.32776138,7.4614635,84.40869,80.31062,70.296875,2.341691,84.524536,80.32881,70.49073,2.334151,39.481308,39.66082,6000,0.23200622,-0.02683424,-0.5516492,0.16318356,-0.046894323,-0.1056275,-0.1958428,0.030627895,0.9541882,0.90017766,0.82214147,0.02716383
6,6,0.25712934,-0.061759938,-0.63453865,0.19737844,16.817222675654634,5,27.312769862779135,16.817222675654634,4.325207001538044,8.068754225184577,0.10292133230183288,0.03363444535130927,0.002483507035832099,0.02226126227324675,35,17032,500,500.0,500,0.0,0.998936,-0.030708158,-0.9988153,0.6057377,30.495375149154846,5,49.35683659576111,30.495375149154846,7.786766679967711,15.10905460804461,16.495374365257817,0.06099075029830972,0.009668592720917621,0.350160255615583,51,20800,500,500.0,500,0.0,20800,0.009650381000028574,91.12137498899892,41.232941942000025,43.222649403000105,0.00713418600003024,6.644954159998406,0.00401476500019271,697.8462788229943,3.0152000135785784e-05,0.16588574647903442,-35.443416595458984,-5.518305,-7.729633,-11.110752,0.98603004,-85.14314,88.95179,83.91414,68.083725,3.2296765,89.0132,83.7595,68.90303,3.2785876,89.185036,83.793755,69.076515,3.2759287,0.18932495,0.18537655,7000,0.50222325,-0.048966583,-0.62796295,0.18506593,-0.008164625,-0.094676234,-0.231448,0.04138813,0.9918686,0.9104309,0.79338396,0.036559805
7,7,0.6796844,-0.0030604205,-0.812734,0.26519835,7.38529728092783,5,13.329527870555829,7.38529728092783,1.6925523906634523,4.157048951526939,6.61690479643533,0.014770594561855657,-0.16502167319043837,0.1327029326233591,40,19532,500,500.0,500,0.0,0.9997218,-0.0060352585,-0.9987469,0.6086075,50.83067655036174,5,86.49154675467885,50.83067655036174,21.77732203609579,24.04101963033439,36.15428729453124,0.10166135310072341,0.029915290696956212,0.9984222895886884,56,23300,500,500.0,500,0.0,23300,0.009622794999813777,95.86081461399908,44.068908255999986,45.133725969000125,0.00710829499985266,6.63739843599933,0.004020304000050601,794.000791060993,3.055899992432387e-05,0.12342293560504913,-39.81715393066406,-3.3174362,-7.0317993,-11.768179,1.4853902,-87.04996,95.24092,86.06328,72.634384,3.762784,95.757,86.02374,72.19119,3.8659728,95.69213,86.070206,72.28414,3.8791642,0.11053529,0.089358665,8000,0.83771145,0.006274344,-0.81189525,0.31785122,0.1151078,-0.1034692,-0.35098752,0.07432687,1.1219944,0.9041329,0.70399255,0.06478786
8,8,0.9453566,-0.009078733,-0.9644395,0.69335604,5.4244614760698315,7,10.197939408605832,5.4244614760698315,2.5841437639144216,2.826634461785829,0.08653304750663471,0.016921225638363995,-0.3277613897082924,0.02756472785693515,47,21776,360,320.57142857142856,260,29.11973872948501,0.99895346,-0.015162959,-0.99896854,0.7215166,5.483388935043722,7,10.19030674125816,5.483388935043722,1.9273638119957028,2.639144251601176,8.234181980226511,0.01535348901812242,-0.3277613897082924,0.16608923891244118,63,25800,466,357.14285714285717,261,58.432937315056364,25800,0.009567704000119193,94.11528521999662,43.580815552000104,43.86356928800001,0.006843706999916321,6.650450452996438,0.0040083890000914835,888.4043603919919,3.012699994542345e-05,0.095181904733181,-3.9175310134887695,20.115211,10.334359,-9.896111,5.819623,-87.908325,101.51818,86.46156,67.98216,4.8699617,103.85524,86.18962,65.610504,5.386802,103.78748,86.1538,65.8104,5.3617663,0.73782384,0.67295927,9000,0.9574656,0.0029409516,-0.9732763,0.87365824,-0.06999326,-0.48532104,-0.69794106,0.12150143,0.9324001,0.62016916,0.49760878,0.078284435
9,9,0.8398631,-0.036758438,-0.93526125,0.31257546,23.826988242463596,5,59.238916508707945,23.826988242463596,1.1902874121849851,24.746575805808156,42.6963706234951,0.04765397648492719,0.0009381451794894307,1.1637116860646874,52,24276,500,500.0,500,0.0,0.9990365,-0.021160051,-0.9994243,0.61986744,24.50592734619732,5,51.094883123679914,24.50592734619732,9.246166050474235,14.847377609413762,23.05931542072336,0.04901185469239465,0.012567257647056592,0.46064448016464066,68,28300,500,500.0,500,0.0,28300,0.009444772000051671,94.2698323450004,42.30200840900011,45.300320045000035,0.007122084999991785,6.646899993000034,0.004007091000175933,982.9648020739877,2.9949999998279964e-05,0.07499933987855911,-39.954139709472656,19.86405,-3.4246647,-10.442269,6.1445575,-87.42183,101.67968,86.77644,64.91003,5.5594263,101.830536,86.690475,64.44161,5.6269097,101.66632,86.665596,64.1963,5.639129,0.13670675,0.14045131,10000,0.97321707,-0.014902527,-0.9836016,0.52802235,0.21265912,-0.19471623,-0.69075644,0.16258846,1.2369629,0.8332979,0.5011968,0.12274493
10,10,0.9336084,0.024140645,-0.95940137,0.37510327,9.57938184509042,5,19.182801470825073,9.57938184509042,2.091730046010262,7.321050740148528,1.774194643730215,0.019158763690180824,0.0019575293633290265,0.03963297536362233,57,26776,500,500.0,500,0.0,0.9992224,0.016559869,-0.9987552,0.6275569,27.180742845969526,5,76.725983844021,27.180742845969526,4.213389197711875,27.443544810213673,57.493722992055936,0.05436148569193903,0.005362210222461327,1.1498301273489113,73,30800,500,500.0,500,0.0,30800,0.009647713000049407,94.19173712799898,42.93542406099982,44.58542415199986,0.007096063000062713,6.650125922999223,0.003988900999956968,1077.445426585986,3.0315000003611203e-05,0.05644627660512924,-40.867645263671875,19.667566,-2.217473,-10.537037,6.0444674,-86.21988,95.273605,85.01522,63.040962,5.0989084,96.03998,85.48255,63.102474,5.1591244,96.00733,85.47028,63.049644,5.161847,0.42708367,0.39656034,11000,0.95838076,0.015239477,-0.9757273,0.5633527,0.06208828,-0.21127792,-0.6767715,0.17455322,1.0640563,0.82121783,0.50825524,0.13061361
11,11,0.96295494,0.038406268,-0.96891385,0.37186667,6.450558261620799,5,7.7600553053165084,6.450558261620799,5.1026158975094305,0.8954780654326988,0.07084408363456443,0.012901116523241591,0.004974063297611817,0.009790492734919845,62,29276,500,500.0,500,0.0,0.9996343,0.022497669,-0.9991366,0.63173753,19.472707955745697,5,48.57755651583022,19.472707955745697,6.748180535802536,15.543609262301636,14.850789690112812,0.03894541591149141,-0.13956243126037493,0.29709662993625885,78,33300,500,500.0,500,0.0,33300,0.009693129999959638,94.38573072399367,42.51740657800019,45.207614263000096,0.007081368999934057,6.63987504499346,0.004030112999998892,1172.1220298369767,3.022600003532716e-05,0.04305205121636391,-42.90034484863281,26.238747,-1.6393101,-10.224624,7.470363,-84.54782,96.278625,83.92474,62.58534,5.444653,96.58045,84.0768,62.64683,5.5516863,96.64667,84.08887,62.677193,5.568833,0.22469488,0.24562964,12000,0.96957755,-0.0039450354,-0.974568,0.58615154,0.12817833,-0.20773292,-0.6564287,0.19115579,1.1367557,0.82658786,0.5187005,0.14554338
12,12,0.9727854,0.05753518,-0.982869,0.37342194,28.879317053192135,5,62.744228245140214,28.879317053192135,3.821533202765943,20.169624436250125,26.261183969813796,0.057758634106384286,0.005818459386959698,0.575202618655179,67,31776,500,500.0,500,0.0,0.99936867,0.051567342,-0.99917376,0.6411909,34.68702619739772,5,71.65682972046754,34.68702619739772,10.768350760980935,20.238464447296685,29.5712229395042,0.06937405239479544,0.020131169733277294,0.5942824628063096,83,35800,500,500.0,500,0.0,35800,0.009651941999891278,93.28580954900008,42.27579440799991,44.34643275899998,0.007088939999903232,6.6428175950004515,0.003993954999941707,1265.698448001974,2.9949999998279964e-05,0.03466252610087395,-27.781612396240234,29.247263,3.736818,-9.446745,12.557693,-82.01336,96.89697,81.91809,57.3886,7.0052977,96.83777,81.60986,56.830357,6.9483366,96.6575,81.57538,56.66026,6.9497094,0.43900526,0.44203502,13000,0.9757113,0.043561835,-0.9845763,0.65499693,0.32414043,-0.26844236,-0.7116421,0.2611725,1.3828415,0.79016656,0.49083754,0.19601026
13,13,0.97059405,0.0053883623,-0.98924327,0.52954966,21.843855733270498,5,41.2885381339101,21.843855733270498,7.8400279741815915,11.793442909949285,0.11776756326289756,0.043687711466541,0.009932366488318642,0.02692584813173449,72,34276,500,500.0,500,0.0,0.9989944,0.031433675,-0.99930745,0.6543716,23.17565484768191,5,41.98500404239929,23.17565484768191,6.816927546250544,14.613690306023893,21.413741618582748,0.04635130969536379,0.01118664195857016,0.4280812659141237,88,38300,500,500.0,500,0.0,38300,0.009448927999983425,93.3324572930012,42.44424232899996,44.33073971299996,0.006994731999839132,6.537106605001327,0.003896379000025263,1359.3159456089743,2.860700010387518e-05,0.0267525315284729,-33.40180587768555,28.333517,2.775852,-12.574671,12.230552,-80.30565,97.11779,80.00328,56.231544,7.900958,98.31365,79.9415,55.45506,7.9094763,98.34075,79.975266,55.65168,7.904902,0.24028388,0.2350648,14000,0.9813708,0.020611022,-0.98990184,0.6529769,0.24506527,-0.2365375,-0.76197326,0.25214532,1.2777047,0.8136886,0.4667445,0.19166741
14,14,0.98373216,0.08533821,-0.99072015,0.5126225,32.26692329881944,6,76.65443332730891,32.26692329881944,1.300777367779303,26.64158180107963,32.88316765098698,0.08103873578606814,-0.3277613897082924,1.0180917981493127,78,36665,464,398.1666666666667,327,50.03137904244584,0.9999507,0.07095256,-0.9998906,0.66988695,22.953749489422666,6,34.47200230585361,22.953749489422666,5.197681165169224,11.512412617152176,0.08578852585770233,0.055088998774614414,-0.3277613897082924,0.02418866410768761,94,40800,500,416.6666666666667,97,144.67857093878447,40800,0.009270154000205366,101.63489552199985,47.92605195200008,47.3731246049997,0.0069466219997593726,6.315618134000033,0.0038550129997929616,1461.2237959709757,2.9042000278423075e-05,0.01946563646197319,-38.84945297241211,30.35442,2.1374912,-10.231364,10.739803,-78.24582,93.43093,77.93503,51.886356,7.727452,94.13954,77.98522,50.927437,7.8822412,94.25447,78.0317,50.82181,7.8707175,0.11674606,0.1244285,15000,0.9898781,0.07838306,-0.9963808,0.65633327,0.5695906,-0.1765628,-0.7886455,0.26514566,1.7675433,0.8669052,0.45445994,0.21823111
