Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
10,10,0.11408231,0.0017864709,-0.08567597,0.03224086,0.6763427642674598,5,0.6780801405936044,0.6763427642674598,0.6739975051362934,0.0015201264786341773,0.0021530814120164997,0.0013526855285349204,4.7387496591225144e-05,0.0005914784498973559,55,27500,500,500.0,500,0.0,0.9984843,0.006742813,-0.99854,0.5942354,0.7181223492013219,5,0.7895257622218995,0.7181223492013219,0.6697557935976653,0.05468694088982521,0.005419639578791525,0.001436244698402644,4.5713601211919165e-05,0.0006067148616092367,62,30800,500,500.0,500,0.0,30800,0.011947039980441332,112.58184154052287,51.9648369862698,48.37341204797849,0.010882943868637085,12.214671770576388,0.006038265768438578,1315.0223553320393,5.2486080676317215e-05,0.049831341952085495,-65.45287322998047,-6.6593323,-8.82409,-11.271126,0.702423,-87.62846,89.31603,87.171005,82.179115,1.1185771,89.35405,87.22289,82.24878,1.1221944,89.32469,87.18318,82.21639,1.1120642,0.011264472,0.009163985,11000,0.5630543,0.0061036255,-0.50774443,0.10179728,0.061778463,-0.10231871,-0.1584952,0.038257398,1.0637267,0.9034141,0.85342705,0.035472162
11,11,0.101184085,-0.013795157,-0.19475663,0.051818978,0.829693376060806,5,0.9487074917187801,0.829693376060806,0.7657868267062529,0.07262176262387912,0.0028991563648421955,0.001659386752121613,5.144646472149679e-05,0.0007760325834251297,60,30000,500,500.0,500,0.0,0.99895006,-0.00051360653,-0.99914205,0.59372425,1.79048987178769,5,6.190220565549039,1.79048987178769,0.6712672790763164,2.199953955871141,0.09069311563117484,0.0035809797435753807,5.5277171207820666e-05,0.008996319387649993,67,33300,500,500.0,500,0.0,33300,0.011925747618079185,120.74703939957544,57.411637810990214,50.41668753186241,0.010504041332751513,12.890300569590181,0.00594375329092145,1436.2611428345554,3.994489088654518e-05,0.03694511950016022,-71.30220031738281,-5.446125,-8.617722,-10.069368,0.750134,-85.038925,88.96602,84.77986,80.201614,1.2512671,88.78647,84.72658,80.29053,1.2344648,88.80571,84.74056,80.27763,1.2339816,0.009392148,0.011869436,12000,0.63238853,-0.0023583674,-0.69471407,0.12299016,0.12522109,-0.10114307,-0.16223767,0.052639868,1.133399,0.9050929,0.8502391,0.04974293
12,12,0.1041235,-0.0035340097,-0.19334473,0.028878972,0.694276269888987,5,0.6987408905777405,0.694276269888987,0.6872905938548286,0.004246710886942316,0.0021551165691383813,0.0013885525397779746,6.469769645756348e-05,0.0005816169981893433,65,32500,500,500.0,500,0.0,0.9977437,-0.0065613096,-0.9990722,0.5884786,0.7968413456450328,5,1.1587563978424795,0.7968413456450328,0.6760188689689498,0.18510996044338213,0.02039530092118242,0.0015936826912900648,5.703024291836726e-05,0.0014053024393812067,72,35800,500,500.0,500,0.0,35800,0.012095688842236996,114.8095947378315,51.9443213888444,50.577018450945616,0.011486510746181011,12.25855366513133,0.006077820900827646,1551.5323105067946,4.121242091059685e-05,0.027405904605984688,-77.48602294921875,-2.3193893,-8.541866,-11.250257,1.0354383,-82.08638,84.44884,81.88005,77.16319,1.1018178,84.46381,81.85356,76.966385,1.0975838,84.48553,81.84302,76.91665,1.0974516,0.006976641,0.0068125194,13000,0.8222652,-0.0019765361,-0.87041295,0.16227375,0.23255,-0.10105154,-0.26036394,0.05719996,1.2618135,0.90543234,0.770771,0.0553627
13,13,0.19066806,-0.02046475,-0.24762398,0.08036935,1.62733727204555,5,1.8263615213317523,1.62733727204555,1.271460878853924,0.20982751447628864,0.005418212122552515,0.0032546745440911,5.2702527995387955e-05,0.001579680677977969,70,35000,500,500.0,500,0.0,0.99787647,-0.0044996412,-0.99955046,0.59070337,1.4705003117580109,5,3.128860654200454,1.4705003117580109,0.678260860886511,1.009216486187378,0.07659890979857124,0.002941000623516022,5.61564856539935e-05,0.007074551005876025,77,38300,500,500.0,500,0.0,38300,0.011850167997181416,120.94161369930953,57.154294651933014,51.55586637509987,0.010971889831125736,12.202353549655527,0.006211299914866686,1672.9360139756463,6.576487794518471e-05,0.02034669741988182,-82.20123291015625,11.616373,-8.105182,-10.865452,2.5158737,-79.00409,81.36008,78.86394,71.64248,1.2959996,81.287186,78.825424,71.17374,1.3201387,81.281395,78.828674,71.13307,1.3201514,0.008374681,0.007839093,14000,0.9452845,0.0029301953,-0.9680858,0.22531039,0.33125094,-0.09467244,-0.49829507,0.07799067,1.3927093,0.9125416,0.60756564,0.07536866
14,14,0.18590237,-0.03413761,-0.22903343,0.07821328,2.039879062109795,5,2.1724605092336664,2.039879062109795,1.9226750441362204,0.10735313241979201,0.005677381339468811,0.004079758124219591,6.417129945646416e-05,0.0018193729635803395,75,37500,500,500.0,500,0.0,0.9987353,-0.005913078,-0.99756336,0.5894614,2.022949114140834,5,6.7277847792714915,2.022949114140834,0.6841001778018089,2.3562999980898436,0.07101698970109499,0.004045898228281668,6.79143035455621e-05,0.00744003537568976,82,40800,500,500.0,500,0.0,40800,0.011754143051803112,121.79905471391976,56.88679845025763,52.68116524768993,0.011212461162358522,12.202176936436445,0.005908473394811153,1795.1935143885203,3.900192677974701e-05,0.0151292709633708,-89.41023254394531,-3.6053295,-8.333237,-12.571157,1.4576197,-75.87613,77.75334,75.75458,71.42621,0.9297334,77.73983,75.731064,71.4446,0.9226139,77.80121,75.78397,71.53385,0.9191252,0.0054862914,0.006338244,15000,0.9344083,-0.004353582,-0.93765074,0.23292944,0.3056062,-0.09354452,-0.41154677,0.0860586,1.3574476,0.9142241,0.66262454,0.08417711
15,15,0.18045945,-0.031233415,-0.34656173,0.098144494,1.5036889799937607,5,1.5288083891539463,1.5036889799937607,1.471009736100362,0.019386948619055162,0.004343667824331868,0.0030073779599875216,5.800667824104872e-05,0.0012996808201147965,80,40000,500,500.0,500,0.0,0.9983091,-0.014352804,-0.9990305,0.59620726,2.0731670972774268,5,2.9356419809806154,2.0731670972774268,0.6867978422760312,0.7676546074107278,0.07806805009429492,0.004146334194554854,6.780659652153312e-05,0.006114527248849037,87,43300,500,500.0,500,0.0,43300,0.0119633749127388,124.31794839072973,57.569035411812365,54.611685352399945,0.010703554842621088,12.108656706288457,0.005857445299625397,1919.9663537060842,4.654517397284508e-05,0.011274267919361591,-92.44186401367188,5.34507,-7.610273,-11.3750305,2.6895716,-72.682655,74.62124,72.57475,69.59534,0.78203744,74.60367,72.58502,69.57443,0.7768897,74.60639,72.59572,69.56345,0.7785643,0.004262208,0.0039101,16000,0.98377705,0.032285016,-0.95641154,0.30145088,0.39666438,-0.102675706,-0.58826685,0.09108128,1.4868568,0.90626717,0.55528885,0.086647786
16,16,0.66820335,-0.056088895,-0.8289898,0.2886699,10.336687647991294,5,18.986102241735242,10.336687647991294,0.7372552979282319,5.992906395938878,0.1318420778056673,0.020673375295982583,5.7359744914639844e-05,0.032046496825345105,85,42500,500,500.0,500,0.0,0.9999985,-0.040535275,-0.99999744,0.66082996,0.7606738841235701,5,0.8441579680392847,0.7606738841235701,0.6930693746521569,0.05278350759097526,0.007406447233622393,0.0015213477682471403,5.467428115305272e-05,0.000717949431902603,92,45800,500,500.0,500,0.0,45800,0.011935514863580465,118.53533474355936,55.41369673516601,50.79736777488142,0.011091338004916906,12.2951541938819,0.006046943832188845,2038.9670620346442,4.2242929339408875e-05,0.008427990600466728,-92.57139587402344,15.959286,-6.381821,-12.311998,4.759259,-69.55487,71.29315,69.57349,66.30865,0.7756287,71.26423,69.52646,66.29123,0.7945237,71.22717,69.46915,66.32471,0.7854466,0.007868922,0.018436272,17000,0.9957929,-0.04151658,-0.9943935,0.3760896,0.6709131,-0.08849643,-0.6277813,0.15025021,1.9560225,0.92640656,0.5337748,0.15566249
17,17,0.20556328,-0.062726066,-0.4704683,0.10845157,1.2062759380257753,5,1.349869021105756,1.2062759380257753,1.1165766275656224,0.0802443854040173,0.00789112744481591,0.0024125518760515505,5.676580368494107e-05,0.0012814870365970925,90,45000,500,500.0,500,0.0,0.9999989,-0.037653267,-0.99999976,0.6445114,3.3731992982587995,5,8.170337193630361,3.3731992982587995,0.8807692186073798,2.5181014100093537,0.09101108519116097,0.0067463985965176025,7.194010078135079e-05,0.008981255472448107,97,48300,500,500.0,500,0.0,48300,0.012046822812408209,123.54694016790017,56.472436669282615,54.911180812865496,0.010584992822259665,12.135219539981335,0.005426384042948484,2162.9707116689533,4.49460931122303e-05,0.006326260976493359,-88.74544525146484,28.309626,-4.5280743,-10.965351,7.214833,-66.632866,72.75426,66.60884,64.065926,1.0893555,72.728806,66.55649,64.02807,1.0937861,72.77991,66.56259,63.999477,1.1001214,0.007575374,0.006702954,18000,0.9949553,0.008656687,-0.99515635,0.44871902,0.67777526,-0.10952945,-1.2422588,0.17073008,1.9694912,0.9089558,0.2887313,0.1524673
18,18,0.18576673,-0.052781455,-0.4660337,0.114634894,6.896670297344059,5,7.8857967587983335,6.896670297344059,6.3812553149667215,0.5597405613802103,0.03671624896027534,0.013793340594688118,4.569051552300309e-05,0.008662665223227459,95,47500,500,500.0,500,0.0,0.9999764,-0.029035408,-0.9999861,0.6286781,3.5107920763300045,5,7.653515650120497,3.5107920763300045,2.059145450401972,2.136224050873509,0.2600041897424964,0.007021584152660009,6.642908855279607e-05,0.019513101769267925,102,50800,500,500.0,500,0.0,50800,0.011916765943169594,123.12929301150143,56.880235746037215,54.053741400595754,0.011231496930122375,12.166476734913886,0.005652423948049545,2286.5578082874417,3.844313323497772e-05,0.0047968351282179356,-80.07536315917969,53.001705,-1.9959509,-12.865389,11.897582,-63.699104,70.01224,63.65602,60.972755,0.89030814,70.17212,63.650845,60.984512,0.8923771,70.44239,63.63627,61.015728,0.92070234,0.0049811723,0.0060822605,19000,0.9994721,0.02750804,-0.99989444,0.5169647,0.85710835,-0.12632309,-1.269111,0.19566543,2.356337,0.8981891,0.28108138,0.18049134
19,19,0.2307577,-0.06014836,-0.5565977,0.1417921,12.072045580775145,5,22.0014090787467,12.072045580775145,8.882602350819463,4.9792709269075,0.07177850659365716,0.024144091161550297,5.753932729049835e-05,0.01803244270972766,100,50000,500,500.0,500,0.0,0.9999961,-0.016773885,-0.99999803,0.68675154,5.125026217374048,5,14.575795072280004,5.125026217374048,0.5763993900770813,4.938169672850355,0.11991056560571156,0.010250052434748096,4.387075175118648e-06,0.01661153292448234,107,53300,500,500.0,500,0.0,53300,0.011824297718703747,125.52603825042024,57.72977628465742,55.56429327465594,0.02037135884165764,12.189746350049973,0.009959845338016748,2412.54483398702,6.683915853500366e-05,0.003653555875644088,-74.82222747802734,74.161995,-0.33241352,-11.252707,13.198436,-60.712517,63.053944,60.629715,58.99673,0.63016266,63.165913,60.669075,59.16996,0.63560015,63.52427,60.67212,59.009857,0.6490678,0.0064306716,0.010614797,20000,0.99981886,0.047921404,-0.9999557,0.5452446,0.5873637,-0.122276455,-1.9509286,0.20717908,1.7992388,0.90260625,0.14214203,0.1725947
